Id,CompanyId,ShuttleLocation,ShuttleType,EngineType,EngineVendor,Engines,PassengerCapacity,Crew,CancellationPolicy,Price,DCheckComplete,MoonClearanceComplete
54989,14392,Wallis and Futuna,Type F5,Quantum,ThetaBase Services,1,1,1,flexible,3470,False,False
56785,28276,El Salvador,Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1195,False,False
36171,13668,Niue,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1325,False,False
53038,32362,Malta,Type V5,Plasma,ThetaBase Services,2,6,3,strict,2417,False,False
31105,31439,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,1,moderate,1910,False,False
1598,23325,Russian Federation,Type V5,Plasma,ThetaBase Services,4,8,3,moderate,2170,True,False
73560,41110,Micronesia,Type X3,Plasma,ThetaBase Services,1,2,0,strict,2560,False,False
33360,4330,Barbados,Type V5,Plasma,ThetaBase Services,1,3,1,strict,2261,False,False
54309,16106,Bouvet Island (Bouvetoya),Type V2,Quantum,ThetaBase Services,1,2,1,moderate,1390,False,False
38265,6949,Rwanda,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,1780,False,False
38433,38082,Barbados,Type V5,Quantum,ThetaBase Services,1,1,1,moderate,2157,False,False
5951,8225,Nicaragua,Type V5,Plasma,ThetaBase Services,2,6,3,strict,6707,True,False
25654,27456,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1910,False,False
17845,48500,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1,3,2,strict,1819,False,False
66494,46097,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1416,False,False
10465,11567,Micronesia,Type G0,Plasma,ThetaBase Services,0,4,2,strict,2950,True,False
22776,27732,Bosnia and Herzegovina,Type O3,Quantum,ThetaBase Services,1,2,1,flexible,1650,False,False
23847,12281,Wallis and Futuna,Type V5,Quantum,Warwick Technology Multinational,1,1,1,moderate,1325,False,False
4937,26271,Barbados,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1767,False,False
56695,27834,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2,4,3,flexible,2157,False,False
71717,29525,Uzbekistan,Type V5,Quantum,ThetaBase Services,1,1,1,flexible,1325,True,False
59342,10303,Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,1,1,1,moderate,1195,False,False
3747,6959,Barbados,Type O3,Nuclear,ThetaBase Services,1,1,1,flexible,1195,False,False
66419,26519,Switzerland,Type F5,Plasma,ThetaBase Services,3,6,3,strict,1871,False,False
25495,17349,Bouvet Island (Bouvetoya),Type F5,Plasma,ThetaBase Services,2,5,2,strict,1975,False,False
1665,25296,United Kingdom,Type V5,Plasma,ThetaBase Services,3,6,3,moderate,2820,False,False
56242,31314,Niue,Type V5,Plasma,ThetaBase Services,2,6,2,strict,3444,False,False
29164,31314,Niue,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1650,False,False
54911,38415,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,1,1,strict,1520,True,False
26360,25210,Marshall Islands,Type F5,Quantum,ThetaBase Services,2,3,2,flexible,1390,False,False
7605,47113,Indonesia,Type V5,Plasma,ThetaBase Services,0,2,1,flexible,1975,False,False
24226,15394,United Kingdom,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1819,False,False
53230,17258,Russian Federation,Type V5,Quantum,ThetaBase Services,1,2,1,strict,2430,False,False
70375,9633,Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,3,5,4,strict,3457,True,False
75768,4330,Barbados,Type V5,Plasma,ThetaBase Services,1,3,2,strict,2170,False,False
36513,14052,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1,1,1,moderate,1208,True,False
15802,6894,Switzerland,Type F5,Quantum,ThetaBase Services,1,1,1,flexible,1598,False,False
23770,4240,Niue,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1481,False,False
45358,39765,Malta,Type F5,Plasma,ThetaBase Services,1,2,2,moderate,1754,False,False
61289,12433,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2,4,2,moderate,1650,False,False
70585,10426,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1390,False,False
72022,24852,Barbados,Type F5,Plasma,ThetaBase Services,1,4,2,strict,1715,False,False
45560,33602,Russian Federation,Type V5,Plasma,ThetaBase Services,1,2,0,strict,1715,False,False
43095,2178,Barbados,Type V5,Plasma,ThetaBase Services,1,4,2,strict,2365,False,False
41741,43205,Nicaragua,Type V5,Plasma,ThetaBase Services,2,4,2,flexible,4120,False,False
11679,7145,Malta,Type V5,Quantum,ThetaBase Services,1,1,1,moderate,1455,False,False
2457,47881,Russian Federation,Type V5,Plasma,ThetaBase Services,0,2,1,strict,1845,True,False
12230,45977,Barbados,Type V5,Plasma,ThetaBase Services,1,4,2,moderate,3340,False,False
17479,12816,Anguilla,Type V5,Quantum,ThetaBase Services,1,1,1,flexible,1520,False,False
25555,36206,Russian Federation,Type V5,Plasma,ThetaBase Services,1,2,1,strict,1975,False,False
68550,3515,Micronesia,Type V2,Quantum,ThetaBase Services,1,2,1,moderate,1780,False,False
45472,41949,Malta,Type V5,Quantum,ThetaBase Services,1,4,3,flexible,5550,False,False
27866,7143,United Kingdom,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1910,False,False
12636,684,Niue,Type V5,Plasma,"Banks, Wood and Phillips",1,2,1,flexible,1715,False,False
34679,19517,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,1,1,moderate,1338,False,False
14948,30057,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,1,moderate,2105,False,False
43125,37101,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1,1,1,flexible,1559,False,False
1117,9208,Rwanda,Type V5,Quantum,ThetaBase Services,2,2,0,flexible,1780,True,False
45162,8215,Nicaragua,Type V5,Plasma,ThetaBase Services,1,2,1,flexible,1741,False,False
44693,19958,Barbados,Type V5,Plasma,ThetaBase Services,2,5,2,strict,5355,True,False
5613,33973,Barbados,Type V5,Plasma,ThetaBase Services,3,6,3,flexible,3470,False,False
2154,20709,Niue,Type V5,Quantum,ThetaBase Services,1,1,1,flexible,1455,False,False
40250,33223,Malta,Type V7,Quantum,ThetaBase Services,1,4,3,moderate,1975,False,False
20396,22321,Malta,Type F5,Quantum,ThetaBase Services,1,1,1,strict,1338,False,False
4008,12371,Nicaragua,Type F5,Quantum,ThetaBase Services,1,3,1,strict,1650,False,False
63654,18269,Wallis and Futuna,Type V5,Plasma,ThetaBase Services,3,5,2,moderate,4510,False,False
30833,29198,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2,5,4,strict,3210,False,False
60305,31065,Barbados,Type F5,Quantum,ThetaBase Services,1,2,1,moderate,1585,True,False
45281,48671,Niue,Type F5,Plasma,ThetaBase Services,2,6,3,strict,2144,False,False
69365,28920,Wallis and Futuna,Type F5,Quantum,ThetaBase Services,1,2,1,flexible,2820,False,False
52071,3854,Rwanda,Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1507,False,False
26513,3854,Rwanda,Type F5,Plasma,ThetaBase Services,2,5,2,flexible,2430,False,False
47603,40321,United Kingdom,Type V5,Quantum,ThetaBase Services,1,2,2,moderate,1260,True,False
67863,20405,United Kingdom,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1325,False,False
53510,43006,Kiribati,Type V5,Plasma,ThetaBase Services,1,4,1,flexible,2170,False,False
66811,38729,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1650,False,False
71194,33243,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1,2,2,moderate,1416,False,False
40406,46133,Bouvet Island (Bouvetoya),Type V5,Plasma,Warwick Technology Multinational,2,4,2,moderate,1845,False,False
66049,11567,Micronesia,Type G0,Plasma,ThetaBase Services,0,4,2,strict,2690,True,False
40216,4265,United Kingdom,Type X3,Quantum,ThetaBase Services,1,2,1,flexible,1325,False,False
34662,3948,Niue,Type Z6,Plasma,ThetaBase Services,2,4,2,moderate,1754,True,False
56963,14190,Wallis and Futuna,Type V5,Plasma,ThetaBase Services,2,4,2,strict,2560,False,False
33646,38479,Marshall Islands,Type F5,Quantum,ThetaBase Services,1,2,1,strict,1221,False,False
47705,6959,Barbados,Type O3,Nuclear,ThetaBase Services,1,1,1,flexible,1234,False,False
29896,23785,Micronesia,Type V5,Plasma,ThetaBase Services,4,6,4,moderate,4770,False,False
45273,1373,Malta,Type F5,Quantum,ThetaBase Services,1,1,1,flexible,1273,False,False
13747,16799,Micronesia,Type V5,Plasma,ThetaBase Services,1,4,2,flexible,2040,False,False
74587,18509,Russian Federation,Type V5,Plasma,ThetaBase Services,1,2,1,strict,1858,False,False
22717,22315,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,0,2,1,moderate,1286,False,False
13454,25179,Estonia,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1585,False,False
42821,28093,El Salvador,Type F5,Plasma,ThetaBase Services,3,4,3,strict,1650,True,False
35509,44972,Nicaragua,Type V5,Plasma,ThetaBase Services,4,6,4,strict,3730,False,False
57517,27186,Uzbekistan,Type V5,Quantum,ThetaBase Services,1,1,1,strict,1325,True,False
31461,27186,Uzbekistan,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1325,True,False
27794,34206,Malta,Type V5,Plasma,ThetaBase Services,1,2,1,strict,1975,False,False
49436,39986,Nicaragua,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1975,False,False
74848,48334,United Kingdom,Type V5,Quantum,ThetaBase Services,1,3,1,strict,1611,True,False
16907,32627,Niue,Type V5,Plasma,ThetaBase Services,1,4,2,moderate,2443,False,False
9270,48334,United Kingdom,Type V5,Quantum,ThetaBase Services,1,2,1,strict,1559,True,False
48878,2309,Barbados,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1507,False,False
30916,25910,Costa Rica,Type F5,Plasma,ThetaBase Services,1,3,2,flexible,1910,False,False
3371,24191,Wallis and Futuna,Type F5,Plasma,ThetaBase Services,4,7,4,flexible,2560,False,False
42067,12698,Niue,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,1364,True,False
54469,18825,United Kingdom,Type V5,Plasma,ThetaBase Services,1,4,2,strict,2170,False,False
3961,3548,Estonia,Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1520,False,False
65439,43048,Indonesia,Type F5,Quantum,ThetaBase Services,1,2,1,strict,1260,False,False
42279,45057,Wallis and Futuna,Type F5,Plasma,ThetaBase Services,1,2,1,flexible,3470,True,False
21666,27732,Bosnia and Herzegovina,Type F5,Plasma,ThetaBase Services,7,7,7,flexible,9970,False,False
16056,32362,Malta,Type F5,Plasma,ThetaBase Services,2,6,3,strict,2690,False,False
31495,25660,United Kingdom,Type V5,Plasma,ThetaBase Services,1,2,2,flexible,1585,False,False
9929,13074,Switzerland,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,1780,False,False
32844,34829,Russian Federation,Type V5,Plasma,ThetaBase Services,2,4,2,strict,4770,False,False
23255,33357,United Kingdom,Type F5,Quantum,ThetaBase Services,1,2,1,strict,1351,False,False
21605,34829,Russian Federation,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1845,False,False
15952,41771,Switzerland,Type F5,Quantum,ThetaBase Services,1,2,0,strict,1390,False,False
2591,46052,Malta,Type V5,Plasma,"Banks, Wood and Phillips",2,4,2,strict,2586,False,False
30422,18309,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1299,False,False
59256,49042,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2,5,3,moderate,2547,False,False
54130,29104,Malta,Type F5,Quantum,ThetaBase Services,1,1,1,flexible,4120,False,False
41169,40255,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1,4,1,flexible,2209,False,False
3079,29727,United Kingdom,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,2118,True,False
15189,44600,Niue,Type V5,Plasma,ThetaBase Services,1,2,1,strict,1624,False,False
6473,9766,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1455,False,False
6518,41073,Nicaragua,Type F5,Quantum,ThetaBase Services,1,1,1,strict,1650,False,False
9473,42470,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,1,1,strict,1247,False,False
7139,42009,Barbados,Type F5,Quantum,ThetaBase Services,1,2,1,moderate,1819,False,False
15216,36782,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1377,False,False
74288,47420,Rwanda,Type V5,Quantum,"Banks, Wood and Phillips",1,1,1,flexible,1559,False,False
28504,25896,Malta,Type V5,Quantum,ThetaBase Services,1,1,1,flexible,1390,False,False
18604,26519,Switzerland,Type F5,Plasma,ThetaBase Services,3,6,3,strict,1845,False,False
35390,15048,Bouvet Island (Bouvetoya),Type V5,Quantum,"Banks, Wood and Phillips",1,1,1,strict,1247,False,False
56384,33911,Uzbekistan,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1169,False,False
8202,26315,Malta,Type V5,Plasma,ThetaBase Services,1,2,1,strict,2300,False,False
25530,21950,Rwanda,Type F5,Quantum,ThetaBase Services,1,1,1,flexible,1195,False,False
66979,11800,Barbados,Type V5,Plasma,ThetaBase Services,3,6,3,strict,2625,True,False
42210,47317,Gambia,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1520,False,False
35713,13546,Micronesia,Type V5,Plasma,ThetaBase Services,3,7,6,strict,6512,False,False
19855,2467,Russian Federation,Type F5,Plasma,ThetaBase Services,4,10,5,strict,11270,True,False
30992,40380,Niue,Type V5,Quantum,ThetaBase Services,1,1,1,moderate,1299,False,False
21415,13988,Pakistan,Type F5,Quantum,ThetaBase Services,0,2,1,flexible,1416,False,False
28254,48441,United Kingdom,Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1650,False,False
30028,45546,Barbados,Type V5,Plasma,ThetaBase Services,0,2,0,strict,2300,False,False
21069,41364,Niue,Type V5,Plasma,ThetaBase Services,1,4,2,strict,2105,False,False
36021,24532,Malta,Type V5,Quantum,ThetaBase Services,1,1,1,flexible,1650,False,False
37218,45546,Barbados,Type V5,Plasma,ThetaBase Services,0,2,1,strict,2495,False,False
20815,14985,Wallis and Futuna,Type V2,Quantum,ThetaBase Services,1,2,2,flexible,1390,False,False
64923,45546,Nicaragua,Type V5,Plasma,ThetaBase Services,0,3,2,strict,2495,False,False
73104,34504,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1,2,2,flexible,1780,False,False
11081,5647,Barbados,Type V5,Quantum,Warwick Technology Multinational,1,1,1,strict,1715,True,False
5271,10754,Russian Federation,Type V5,Plasma,ThetaBase Services,1,1,1,strict,1598,False,False
13669,32362,Malta,Type F5,Plasma,ThetaBase Services,2,6,3,strict,2417,False,False
21239,13674,Guinea,Type V5,Plasma,ThetaBase Services,1,3,2,strict,3080,True,False
39947,19955,Micronesia,Type V5,Plasma,ThetaBase Services,2,3,2,flexible,3470,False,False
54598,27613,Guinea,Type V5,Quantum,ThetaBase Services,1,1,1,strict,1910,False,False
10404,22418,United Kingdom,Type V5,Plasma,ThetaBase Services,1,3,1,moderate,2170,False,False
23,8389,Faroe Islands,Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1195,False,False
22278,27345,Niue,Type F5,Quantum,ThetaBase Services,1,2,1,moderate,1520,False,False
70132,11730,Nicaragua,Type E3,Quantum,ThetaBase Services,1,2,1,strict,1715,False,False
73356,15394,United Kingdom,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,2690,False,False
35095,40181,Russian Federation,Type V5,Quantum,ThetaBase Services,1,1,1,moderate,1247,False,False
19807,13546,Micronesia,Type V5,Plasma,ThetaBase Services,0,2,1,strict,2560,False,False
27655,46607,Malta,Type O3,Quantum,ThetaBase Services,1,2,1,flexible,1650,True,False
77049,38341,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1,1,1,strict,1182,False,False
36887,5644,Guinea,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1520,True,False
64245,16167,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,3,6,3,moderate,2820,False,False
35944,11882,Barbados,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1520,False,False
46243,27435,Micronesia,Type V5,Plasma,ThetaBase Services,1,2,1,strict,2170,True,False
45894,34977,Russian Federation,Type V5,Plasma,ThetaBase Services,0,3,2,moderate,1702,False,False
38666,27092,Malta,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1585,False,False
43943,31124,Indonesia,Type F5,Quantum,ThetaBase Services,1,2,2,flexible,1390,False,False
52578,6959,Barbados,Type O3,Nuclear,ThetaBase Services,1,1,1,flexible,1221,False,False
73718,9670,Estonia,Type V5,Plasma,ThetaBase Services,2,4,2,flexible,1780,True,False
24408,11345,United Kingdom,Type F5,Quantum,ThetaBase Services,1,2,1,moderate,1520,False,False
35328,30977,Malta,Type V5,Plasma,ThetaBase Services,2,4,2,strict,3340,True,False
33097,33911,Uzbekistan,Type O3,Quantum,ThetaBase Services,1,2,1,moderate,1169,False,False
34199,31124,Indonesia,Type F5,Quantum,ThetaBase Services,1,2,0,flexible,1260,False,False
63884,13546,Micronesia,Type V5,Plasma,ThetaBase Services,2,6,4,strict,4042,False,False
56548,16476,Costa Rica,Type V5,Nuclear,"Banks, Wood and Phillips",1,2,1,flexible,1520,True,False
56887,16966,United Kingdom,Type F5,Quantum,ThetaBase Services,1,2,3,flexible,1897,False,False
51843,22468,Barbados,Type V5,Plasma,ThetaBase Services,2,4,2,moderate,2300,False,False
64846,48441,United Kingdom,Type F5,Plasma,ThetaBase Services,2,4,2,flexible,2430,False,False
41791,5642,Malta,Type V5,Plasma,ThetaBase Services,2,4,2,strict,2170,False,False
55164,13546,Micronesia,Type V5,Plasma,ThetaBase Services,4,8,7,strict,5602,False,False
68869,44429,Sao Tome and Principe,Type V7,Plasma,ThetaBase Services,2,4,3,moderate,3470,False,False
49448,24416,Marshall Islands,Type V5,Plasma,ThetaBase Services,2,4,2,flexible,1910,False,False
22559,13546,Micronesia,Type V5,Plasma,ThetaBase Services,1,4,3,strict,2950,False,False
34473,16648,Indonesia,Type O3,Quantum,ThetaBase Services,1,2,1,strict,1455,False,False
27939,28914,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,4,2,moderate,1767,False,False
58433,38842,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,1,moderate,2040,False,False
62242,17760,Anguilla,Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1520,False,False
58509,13546,Micronesia,Type V5,Plasma,ThetaBase Services,2,5,3,strict,3470,False,False
10345,23710,Gambia,Type F5,Quantum,ThetaBase Services,1,2,1,strict,1169,False,False
64973,42532,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1390,False,False
14281,17760,Anguilla,Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1780,False,False
4796,8143,Niue,Type V5,Quantum,ThetaBase Services,1,2,1,moderate,1221,False,False
18165,45470,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1364,False,False
67449,19958,Micronesia,Type V5,Plasma,ThetaBase Services,1,3,1,strict,3145,True,False
28543,11964,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1,2,1,flexible,1611,False,False
69887,1354,Costa Rica,Type F5,Quantum,ThetaBase Services,1,1,1,flexible,1260,False,False
57446,40143,Russian Federation,Type V5,Plasma,ThetaBase Services,2,4,2,strict,2235,False,False
69126,43620,United Kingdom,Type F5,Quantum,ThetaBase Services,2,2,2,flexible,1208,False,False
38087,16257,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1,2,1,moderate,1546,False,False
56638,4022,Kiribati,Type V5,Plasma,ThetaBase Services,1,2,1,flexible,1780,False,False
32545,14356,Rwanda,Type V5,Plasma,ThetaBase Services,2,6,2,strict,3730,False,False
51774,10574,Anguilla,Type V5,Plasma,ThetaBase Services,2,3,2,moderate,1624,False,False
40741,48308,Malta,Type F5,Quantum,ThetaBase Services,1,2,1,flexible,1195,False,False
38653,36344,Niue,Type F5,Quantum,ThetaBase Services,1,2,2,flexible,1325,False,False
29564,46799,Rwanda,Type V5,Quantum,ThetaBase Services,1,2,1,flexible,1520,False,False
58820,26244,Rwanda,Type V5,Plasma,ThetaBase Services,1,2,1,strict,2690,False,False
76418,32172,Bouvet Island (Bouvetoya),Type F5,Plasma,ThetaBase Services,2,5,3,strict,1988,False,False
